Elements, num_of_proc, p_N, Min_Exec_Time(Secs), Max_Exec_Time(Secs), Average_Exec_Time(Secs), Min_Send_Bw, Max_Send_Bw(Secs), Average_Send_Bw(Secs), Min_Rec_Bw, Max_Rec_Bw(Secs), Average_Recv_Bw(Secs), Data_size(in KB), Nodal_error, L2 Error
203163, 2, 3, 11.931188, 11.932320, 11.931754,2993.401774, 3010.505910, 3001.953842,2993.304414, 3020.974407, 3007.139410,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.930225, 11.931635, 11.930930,2990.993778, 3008.926923, 2999.960351,2990.806471, 3019.654945, 3005.230708,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.930957, 11.931384, 11.931171,2994.761288, 3010.649909, 3002.705598,2994.621756, 3021.093157, 3007.857456,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.930262, 11.930768, 11.930515,2993.173740, 3009.161981, 3001.167861,2992.384272, 3019.874564, 3006.129418,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.930974, 11.932187, 11.931580,2993.859698, 3010.700346, 3002.280022,2993.798049, 3020.969050, 3007.383549,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.929842, 11.931022, 11.930432,2994.475124, 3009.163653, 3001.819388,2994.219169, 3019.640512, 3006.929841,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.930555, 11.932162, 11.931358,2993.362633, 3010.723639, 3002.043136,2993.460214, 3020.980984, 3007.220599,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.930426, 11.931561, 11.930993,2992.245371, 3009.304199, 3000.774785,2991.657804, 3020.041213, 3005.849508,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.930895, 11.933778, 11.932337,2991.621700, 3010.610430, 3001.116065,2991.718422, 3020.944753, 3006.331587,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.929566, 11.931753, 11.930660,2990.756361, 3009.660187, 3000.208274,2989.978025, 3019.870101, 3004.924063,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.931127, 11.932411, 11.931769,2993.382990, 3010.543354, 3001.963172,2993.347443, 3021.013136, 3007.180290,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.929261, 11.930609, 11.929935,2993.661968, 3009.015041, 3001.338504,2993.334934, 3019.459106, 3006.397020,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.930973, 11.931672, 11.931322,2994.686915, 3010.633111, 3002.660013,2994.518162, 3021.110063, 3007.814113,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.929781, 11.930515, 11.930148,2994.042895, 3008.095727, 3001.069311,2993.674263, 3018.537641, 3006.105952,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.931178, 11.931897, 11.931538,2995.545953, 3009.875888, 3002.710921,2995.349875, 3020.485420, 3007.917648,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.929594, 11.930024, 11.929809,2993.458978, 3009.528208, 3001.493593,2992.896350, 3020.069928, 3006.483139,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.931109, 11.932318, 11.931714,2993.417183, 3010.590634, 3002.003909,2993.389191, 3020.916808, 3007.153000,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.929871, 11.930288, 11.930080,2993.187714, 3008.843637, 3001.015675,2992.795896, 3019.327989, 3006.061943,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.931351, 11.931932, 11.931642,2994.016077, 3010.808746, 3002.412411,2993.983266, 3021.086722, 3007.534994,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.929572, 11.929967, 11.929770,2994.321456, 3009.083604, 3001.702530,2994.024228, 3019.947878, 3006.986053,45027.43, 0.0197096, 2.1897e-05
203163, 2, 3, 11.930539, 11.932261, 11.931400,2993.479088, 3010.204008, 3001.841548,2993.356827, 3020.697935, 3007.027381,45027.43, 0.0197096, 2.1897e-05
19982, 2, 3, 1.214484, 1.215079, 1.214781,3011.197184, 3042.190490, 3026.693837,3022.806049, 3130.428619, 3076.617334,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214359, 1.215022, 1.214690,3024.420422, 3031.485347, 3027.952885,3038.368106, 3119.155725, 3078.761915,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214541, 1.215186, 1.214863,3013.331627, 3042.711745, 3028.021686,3025.174401, 3130.237816, 3077.706109,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214438, 1.215008, 1.214723,3019.103903, 3033.932897, 3026.518400,3030.263127, 3122.818018, 3076.540573,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214262, 1.214838, 1.214550,3018.829276, 3031.754911, 3025.292094,3033.517070, 3118.809599, 3076.163334,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214137, 1.214770, 1.214454,3023.378420, 3031.610684, 3027.494552,3034.859800, 3119.882550, 3077.371175,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214303, 1.214956, 1.214629,3016.775490, 3031.902334, 3024.338912,3028.082283, 3119.952380, 3074.017331,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214216, 1.214923, 1.214570,3017.127601, 3026.883929, 3022.005765,3031.910401, 3115.123469, 3073.516935,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214483, 1.214965, 1.214724,3007.688295, 3038.937143, 3023.312719,3022.393068, 3127.221761, 3074.807414,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214398, 1.215057, 1.214728,3015.434545, 3031.756713, 3023.595629,3025.620069, 3121.426928, 3073.523498,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214440, 1.214975, 1.214707,3009.012121, 3042.357342, 3025.684732,3020.795345, 3128.618658, 3074.707001,4327.04, 0.000149039, 6.14175e-06
19982, 2, 3, 1.214459, 1.214988, 1.214724,3009.559952, 3038.814023, 3024.186987,3023.938987, 3127.489824, 3075.714405,4327.04, 0.000149039, 6.14175e-06
